;id;view;meanb;Ant;Post
360;AP00;V;0.200060357;0.21011003106037582;0.191236253
361;aporia_crataegi_m_;D;0.25887724886579466;0.2756316895459048;0.23350339638466677
362;aporia_crataegi_m_;V;0.323229897;0.36654299078551367;0.2966891396063947
363;EL38874;D;0.15985976173370847;0.14932180283747015;0.17770893299777962
364;EL38874;V;0.23985512987240626;0.225704682;0.2516197512930859
365;EL38882;D;0.13736002298589556;0.12105224336240869;0.16555583357093953
366;EL38886;D;0.13367750027832645;0.11615812626059635;0.1646585863538871
367;EL38886;V;0.21119529957984176;0.19076112598078346;0.22538741376030313
368;EL3888;V;0.22803091856110944;0.21215523113759754;0.2392323789443268
369;EL38925;D;0.2727719031925164;0.2863881119586082;0.25438053320336773
370;EL38925;V;0.30105886280146815;0.32337254128882464;0.2852496721071659
371;EL38926;D;0.22149353856555495;0.2244924665692226;0.21710921405054615
372;EL38926;V;0.2729228758169934;0.28095647612899943;0.2671549501820514
373;EL43105;D;0.15218872218304583;0.1338745211134201;0.19033585892270377
374;EL43105;V;0.18508266781831098;0.19154489134662459;0.17943525963863696
375;EL43106;D;0.084247295;0.072345708;0.10397013948282598
376;EL43106;V;0.11894295518771032;0.10756648978655303;0.12854334493115677
377;EL43108;D;0.10258205570312381;0.079172098;0.14943757938528154
378;EL43108;V;0.14807674573653115;0.14251822255384528;0.15277641775691125
379;EL43131;D;0.1132937339593553;0.0775474;0.19314876460529673
380;EL43131;V;0.13383701072714063;0.1496222363966813;0.11675329771312826
381;EL43143;D;0.082579;0.075351575;0.093462056
382;EL43143;V;0.14155006249405613;0.13236781510961512;0.14882599658069198
383;EL43144;D;0.10570097163439031;0.1059105941019662;0.1053698850243296
384;EL43144;V;0.1669989035583948;0.16041691088210272;0.17273653924384713
385;EL43145;D;0.091654168;0.086047282;0.10000741903536052
386;EL43145;V;0.1541453745944987;0.14292694041144874;0.16411870715002688
387;EL43171;D;0.093976834;0.078893494;0.12074093279703736
388;EL43171;V;0.1231483491525812;0.10947017104714227;0.13593799632856582
389;EL43178;D;0.083307483;0.08482407;0.081030722
390;EL43178;V;0.16383383888270084;0.16555879293659187;0.16256727979853927
391;EL43179;D;0.11557077514410373;0.11018811058881954;0.12353552291308008
392;EL43179;V;0.17067219326974714;0.16619408587982115;0.17421749058057687
393;EL43218;D;0.10234420208017381;0.10005846178111952;0.10569404675323757
394;EL43218;V;0.15184639261508315;0.17380281833735645;0.13151173832576094
395;EL43219;D;0.1058169549038888;0.10782114793401373;0.10306982249695265
396;EL43219;V;0.15180563566736519;0.17978809493545397;0.12689523068853656
397;EL43224;D;0.10530694589186167;0.10075697947809639;0.11177939026514054
398;EL43224;V;0.13903167659571777;0.15516435917428126;0.12543659747137867
399;EL43226;D;0.12184675381995567;0.14091926984363828;0.097190958
400;EL43226;V;0.15578042665678288;0.1906982124598756;0.12215054058677796
401;EL43228;D;0.089140833;0.085127166;0.094763562
402;EL43228;V;0.14417572728138983;0.14580326453877812;0.14253616910470623
403;EL43229;D;0.094386343;0.085457448;0.108125475
404;EL43229;V;0.1415162118231701;0.14861229464346362;0.13378910009084752
405;EL43230;D;0.093363578;0.093033233;0.093914924
406;EL43230;V;0.1417540034491752;0.16055179605947023;0.1231764087494634
407;EL43239;D;0.13723008818814794;0.11886453528159896;0.1671141946361133
408;EL43239;V;0.20763968475420097;0.19714197059473842;0.21789267103328513
409;EL43240;D;0.16672470831368036;0.1696966068048141;0.1615824352629891
410;EL43240;V;0.2125217506539441;0.20343712131480518;0.22141197543765057
411;EL43249;D;0.1783966420031867;0.20611973333155018;0.1415815691101448
412;EL43249;V;0.2787954580269609;0.39255314985106265;0.18841229302235676
413;EL4370;D;0.10581231774658038;0.095539755;0.12661307789840523
414;EL4370;V;0.13874303325800008;0.12626469472885857;0.14994479497134527
415;EL72366;D;0.25580217393741705;0.24652746977549495;0.26722900863469884
416;EL72366;V;0.2829490435947189;0.30927386910126353;0.26610383355424727
417;EL72367;D;0.22700736804417054;0.22383324415272476;0.23143841533091514
418;EL72367;V;0.26221223038134045;0.27196357314141223;0.2557800715673281
419;EL72407;D;0.33336123169860926;0.35778408;0.2997919630049755
420;EL72407;V;0.29567243935812954;0.32243037228392785;0.2740632045828292
421;EL72418;D;0.12234011863603818;0.10927679601684126;0.15484581860536836
422;EL72418;V;0.1259469128698579;0.09854251;0.15995949149601196
423;EL72444;D;0.06706135;0.056521753;0.097018867
424;EL72444;V;0.12910449355139952;0.092687947;0.17535142909955162
425;EL72446;D;0.10756117613395198;0.10907519233381494;0.10369694000473699
426;EL72446;V;0.15355272690322708;0.14749185540039486;0.16038624294555126
427;EL72487;D;0.083768852;0.078197131;0.092107972
428;EL72487;V;0.17696484804008328;0.14746488614332598;0.19847698829057023
429;EL72488;D;0.075691699;0.064371316;0.093702193
430;EL72488;V;0.14342134391452296;0.12105400239978731;0.16010214570001993
431;EL72490;D;0.074174125;0.065286634;0.088249567
432;EL72490;V;0.14784588547656763;0.12545641145298803;0.16446765379720463
433;EL72509;D;0.10517479360165116;0.095166121;0.12290015150640257
434;EL72509;V;0.1872770728216952;0.17022497260866407;0.20144656013069728
435;EL72573;D;0.1063734984567433;0.097873678;0.12084748156212846
436;EL72573;V;0.16173832516848632;0.1418083849073296;0.17966997682805635
437;EL72575;D;0.17245641731886735;0.15995718156019242;0.19235912749565617
438;EL72575;V;0.24065851485254805;0.2654792845643682;0.21860161953894602
439;EL72583;D;0.1519365172541597;0.16995708517049218;0.12142429648586996
440;EL72583;V;0.19522604398622012;0.255612884;0.13990766518218203
441;EL72586;D;0.11735593023774889;0.12145412168115086;0.11069560635229765
442;EL72586;V;0.1737815244597548;0.21382957616949527;0.13781453940729954
443;EL725886;V;0.17396600908186421;0.2138094468630395;0.13819478065092575
444;EL72599;D;0.11223310641293523;0.12199368247904392;0.094854312
445;EL72599;V;0.1907020993017936;0.23519591614645335;0.14847917958443893
446;EL72600;D;0.14094433394544606;0.16519229855414294;0.094415714
447;EL72600;V;0.1955866758156072;0.255539155;0.13988942152345005
448;EL72602;D;0.16233348926193084;0.12914861736391012;0.23031450856836116
449;EL72602;V;0.2705835594038167;0.22397051394017992;0.3179714883772909
450;EL72603;D;0.083190094;0.095857408;0.067138425
451;EL72603;V;0.11787222856386309;0.1701680168389015;0.075117675
452;EL72604;D;0.1117521921095725;0.087969688;0.15325073076431525
453;EL72604;V;0.12778923405085296;0.13111508407936706;0.12513354865121917
454;EL72612;D;0.13939877460324993;0.13812919628659667;0.14187948670860145
455;EL72612;V;0.15136762255402986;0.18290533498089864;0.12506822216089225
456;EL72619;D;0.15307096165024595;0.16842168628913107;0.12629710282524195
457;EL72619;V;0.20052104553745245;0.2607418357886062;0.1465761869123345
458;EL72620;D;0.1094899498260843;0.068992009;0.1799980791312753
459;EL72620;V;0.093395255;0.10335502439683596;0.085149379
460;EL72621;D;0.1224157303793138;0.12012894826992368;0.12663584562210536
461;EL72621;V;0.16409348734666945;0.20151207972694613;0.1332628907392914
462;EL72654;D;0.075723573;0.064018343;0.096049094
463;EL72654;V;0.1035019716283135;0.10524730905058702;0.10216405634167632
464;EL72659;D;0.1976968779607145;0.20095168248102893;0.1919486131475013
465;EL72659;V;0.2524501074578637;0.30730528863454415;0.204051709
466;EL72661;D;0.25432284900637336;0.2603919537271661;0.24269345061999667
467;EL72661;V;0.3191134790948007;0.3627984207522576;0.28440022703034545
468;EL72664;D;0.074885729;0.06768457;0.08773898
469;EL72667;D;0.070837923;0.069252167;0.073485574
